lat,lng,duration,walkTime,walkDistance,transitTime,transfers
41.83908203,-87.63586894,1886,625,786.3236767,1259,0
41.84334165,-87.63270989,1892,608,788.4328421,1282,0
41.84039256,-87.63506646,1916,655,819.1478872,1259,0
41.82817181,-87.63204434,1276,524,643.312,510,0
41.83362568,-87.63144192,1187,435,544.6957444,510,0
41.82192715,-87.63026013,1458,325,401.0731353,659,1
41.81778722,-87.62930524,1873,235,291.411797,1636,0
41.7929902,-87.64238899,1832,448,551.5072632,1043,1
41.78843955,-87.64560795,1926,502,619.5151353,1201,1
41.77011641,-87.62221754,1557,279,338.5168421,1106,1
41.77942448,-87.62644875,1604,432,541.7066391,930,0
41.7742512,-87.6213224,1890,465,580.176218,1147,1
41.99396101,-87.81519092,3621,870,1102.599632,2253,1
41.68180482,-87.54501912,4755,488,614.8728421,4005,1
41.69822849,-87.54316824,4352,662,838.1806842,3688,0
41.70299548,-87.5407195,3961,301,365.3168496,3658,0
41.7154922,-87.53842117,3919,692,852.0879173,3225,0
41.71412745,-87.53687649,3899,543,664.9562406,3354,0
41.72374339,-87.54120612,3718,589,741.938782,3127,0
41.7400021,-87.55966875,3245,528,666.547594,2541,1
41.75052006,-87.57200164,2556,428,537.1637669,2126,0
41.75048895,-87.57443889,2403,275,335.1315188,2126,0
41.75768382,-87.58070511,2470,506,641.1375188,1962,0
41.79248542,-87.58798495,2452,482,593.0272782,1968,0
41.80929955,-87.60047743,1760,173,215.2122932,1573,1
41.90976756,-87.75418443,2695,558,702.9459624,1899,1
41.95895935,-87.76103093,2610,633,793.9172331,1832,1
41.96317674,-87.74966953,2367,578,722.8211053,1644,1
41.95262015,-87.75344318,2624,548,682.376609,1887,1
41.94256191,-87.75804214,3084,776,978.9288571,2185,1
41.93888067,-87.76037651,2991,422,526.703188,2326,1
41.93584351,-87.76609673,3234,657,819.0420677,2454,1
42.00282532,-87.77159013,3050,722,923.879188,2103,1
42.00413194,-87.77466793,3169,820,1052.863316,2124,1
42.00545765,-87.77724629,3493,764,978.0823158,2504,1
41.9969799,-87.76541993,2755,539,680.2545639,1991,1
41.92337663,-87.7422153,2910,663,839.5183985,1954,1
41.93347233,-87.75526924,3134,881,1113.325985,2130,1
41.93525941,-87.75808956,3110,721,913.5070226,2266,1
41.90438195,-87.74754461,2876,402,487.4303985,2122,1
41.95840544,-87.75220395,2511,637,802.4217444,1729,1
41.95910529,-87.74906058,2398,609,761.4228571,1644,1
41.97930147,-87.73339529,2967,781,980.9640075,2059,1
41.9526875,-87.74002635,2276,534,662.5362331,1613,1
41.95261485,-87.73864077,2158,478,592.5414812,1551,1
41.95387284,-87.73646735,2257,644,797.7741504,1484,1
41.95657749,-87.73367055,2382,843,1067.097692,1410,1
41.93282665,-87.69857513,1764,421,507.6444812,1172,1
41.93424679,-87.70105328,1979,572,718.0483985,1136,1
41.95121856,-87.70274638,2671,972,1252.660398,1548,1
41.94471582,-87.69135592,2420,660,811.768015,1533,1
41.94808491,-87.69280643,2809,683,840.3527293,1930,1
41.94145324,-87.69190476,2240,767,959.7850677,1312,1
41.94172263,-87.68943282,2077,604,747.0714436,1312,1
41.9338214,-87.66006564,2203,851,1086.305308,1110,0
41.92673211,-87.65578403,1432,440,538.525218,750,0
41.94509109,-87.65881254,1955,663,831.737203,1050,0
41.94685591,-87.66249166,1788,271,321.7861804,1231,1
41.89036148,-87.68760636,1640,306,367.6377444,1188,1
41.90376568,-87.68753485,1686,402,475.4931504,1089,1
41.90574948,-87.68802197,1862,578,713.6979398,1089,1
41.90756402,-87.68868509,1845,686,863.4033609,881,1
41.99794996,-87.69050315,3392,234,284.9123835,2922,1
41.99660259,-87.69015315,3479,321,393.751218,2922,1
41.9949744,-87.69193352,3807,562,691.3352481,3020,1
41.95982166,-87.68171929,2724,519,637.7270677,2080,1
41.96122023,-87.72354932,2391,378,467.458188,1871,1
41.99398681,-87.71446857,3200,327,396.4773609,2617,1
41.99380965,-87.71341031,3219,389,472.9445789,2634,1
41.96954828,-87.71247828,2622,406,493.266609,2080,1
41.96563809,-87.71663833,2648,584,726.6640075,1928,1
41.73861494,-87.65675675,2832,528,662.3630526,1994,1
41.73860643,-87.65736429,2870,527,668.5388421,2033,1
41.74047147,-87.65435648,2936,697,876.6856391,1929,1
41.74227944,-87.65503495,2969,402,493.4194286,2253,2
41.74403057,-87.65993793,3079,798,1021.386053,2066,1
41.74586005,-87.65937793,2827,671,846.705015,2001,1
41.74577583,-87.66544623,2927,601,770.2143835,2171,1
41.74415221,-87.66783517,3219,779,996.8370526,2225,1
41.74758952,-87.66609833,2923,448,567.6053835,2175,1
41.7465232,-87.67498378,3210,664,821.3286842,2331,1
41.74750932,-87.67215782,3013,521,659.932594,2277,1
41.74910396,-87.67219601,2820,387,482.588594,2278,1
41.75136478,-87.67347298,2820,332,405.4068421,2333,1
41.75488555,-87.66507077,3043,658,831.0250526,2170,1
41.75487175,-87.66628523,2996,611,781.3473835,2170,1
41.75623593,-87.66510779,3097,705,896.497594,2193,1
41.75151614,-87.66144887,2813,442,536.4629699,2071,1
41.75150998,-87.66230499,2815,390,473.5937594,2125,1
41.75023198,-87.65797643,2773,318,385.1034286,2000,1
41.7516325,-87.65225301,2717,411,511.035594,1851,1
41.75508012,-87.65173346,2928,622,792.316218,1851,1
41.7516866,-87.6486182,2532,338,415.0609699,1798,1
41.75171199,-87.64680248,2523,370,452.0588045,1757,1
41.75333046,-87.64684123,2719,506,631.8648045,1758,1
41.7477175,-87.65699904,2908,489,611.2520526,1964,1
41.74938006,-87.65219256,2687,381,461.986015,1851,1
41.76064975,-87.65966239,2860,373,463.302218,2288,1
41.88364117,-87.67468156,1880,481,589.9745188,1397,0
41.8806509,-87.70574452,2140,201,239.6734737,1937,0
41.85284741,-87.67708837,1829,567,709.6134361,1020,0
41.84818977,-87.68430164,2259,730,913.4248496,1337,1
41.872438,-87.65350757,1656,391,477.1365564,1263,0
41.8597963,-87.64143853,2021,497,631.6310977,1457,1
41.88361676,-87.65643478,1346,372,460.5052331,972,0
41.87031133,-87.6534832,1961,461,571.666015,1498,0
41.87398703,-87.65765983,1579,255,295.0823609,1322,0
41.86853338,-87.65637341,1735,235,285.3766015,1498,0
41.85884509,-87.65737125,1901,157,198.6828346,1507,1
41.85883428,-87.65798284,2181,357,441.5296541,1822,0
41.85852965,-87.66282604,1912,800,1020.650226,870,0
41.85765511,-87.66296998,1902,790,999.425812,870,0
41.85669687,-87.6640052,1912,800,1018.919977,870,0
41.85654584,-87.65914205,1979,172,217.4818346,1570,1
41.85561079,-87.66098235,2216,203,245.369015,2011,0
41.87968848,-87.65743418,1308,334,414.7604737,972,0
41.85702201,-87.65793079,1940,196,249.7262105,1507,1
41.85521346,-87.65726166,1841,664,837.9641353,865,1
41.85820477,-87.65461606,1804,120,154.993,1447,1
41.89067299,-87.64472152,960,448,557.2320226,270,0
41.88527174,-87.64239346,878,345,433.2988496,531,0
41.86493256,-87.62451221,996,262,335.8247143,732,0
41.87855732,-87.64872421,1320,605,754.8901053,713,0
41.8562554,-87.65611439,1976,232,296.3318346,1507,1
41.85774433,-87.64745777,1984,325,389.6058947,1532,1
41.85646612,-87.65193354,1799,761,963.4498045,726,1
41.85595278,-87.65274069,1772,734,922.3096391,726,1
41.93624481,-87.71769379,2140,758,947.6334361,1140,0
41.93184062,-87.70435984,1919,687,844.0825413,990,0
41.92215994,-87.70651308,2048,775,988.3901504,1130,1
41.92039134,-87.70460542,1909,797,992.5934887,870,0
41.91824721,-87.70042211,1896,784,990.6053609,870,0
41.96252012,-87.66812215,2296,515,645.9946842,1650,1
41.96093883,-87.66641547,2110,472,596.5259549,1461,1
41.96094343,-87.68317874,2655,711,888.2497068,1814,1
41.96004597,-87.68255552,2819,828,1058.886789,1808,1
41.96344378,-87.68418578,2722,778,974.5948797,1814,1
41.95676951,-87.68763907,2478,674,841.6404812,1644,1
41.95521773,-87.68516522,2468,664,817.5466466,1644,1
41.95401274,-87.67086959,2165,424,515.8816391,1506,1
41.95459167,-87.67941519,2445,365,446.2996541,1807,1
41.95578076,-87.67728778,2854,602,743.3330827,2010,0
41.95489038,-87.67725737,2769,517,641.9324135,2010,0
41.94081227,-87.64893556,1678,536,660.4687594,900,0
41.93982758,-87.64144675,1716,331,402.4313158,1383,0
41.9393536,-87.64287497,1627,298,357.8691804,1157,1
41.93979255,-87.64378684,1460,179,212.5283835,1109,1
41.95508044,-87.70591323,2634,832,1048.069128,1666,1
41.9551003,-87.70224697,2852,676,859.9033985,1883,1
41.95508845,-87.70530255,2672,870,1096.980632,1666,1
41.95486555,-87.70101816,2829,355,436.808594,2291,1
41.95701319,-87.67109481,2432,512,641.5423007,1647,1
41.95699001,-87.67267511,2475,555,698.7310526,1647,1
41.96698959,-87.65769845,2199,367,447.9314887,1590,0
41.96630604,-87.65518232,2371,629,781.7165263,1500,0
41.79703979,-87.77737607,4555,507,634.5730601,4046,0
41.79700217,-87.77920373,4583,512,639.5470376,4069,0
41.79249842,-87.786088,4361,179,216.077797,4180,0
41.79405862,-87.77790806,4285,214,257.7153684,4069,0
41.79383699,-87.77972794,4376,273,327.5826241,4101,0
41.79522805,-87.77732326,4403,355,433.1150601,4046,0
41.79370032,-87.77392789,4261,245,294.8175188,4014,0
41.79538936,-87.7730628,4291,298,364.222985,3991,0
41.7923268,-87.77144761,4343,350,430.8891353,3991,0
41.79332554,-87.76691978,4241,321,397.760391,3918,0
41.79475147,-87.77024863,4189,231,277.6685188,3956,0
41.79723531,-87.76762522,4303,383,468.6776842,3918,0
41.79544246,-87.772456,4295,302,368.801985,3991,0
41.79905942,-87.76767609,4456,536,671.4686842,3918,0
41.79242485,-87.76656761,4343,423,525.2612256,3918,0
41.79549418,-87.7653832,4054,167,201.438797,3885,0
41.79567867,-87.76417145,4087,200,232.6694662,3885,0
41.79604285,-87.76180215,4062,207,239.4221053,3853,0
41.79729556,-87.76457558,4195,308,379.621015,3885,0
41.79612658,-87.76455194,4096,209,249.359015,3885,0
41.79915545,-87.76219157,4301,446,560.306,3853,0
41.79370604,-87.75775083,4164,379,477.782391,3783,0
41.79603405,-87.75536146,3966,216,259.6921429,3748,0
41.79735811,-87.75326546,3944,229,267.9050451,3713,0
41.79360254,-87.7555237,4321,536,666.7728947,3783,0
41.79405523,-87.73574699,3427,391,484.1559699,2695,1
41.79202522,-87.73760623,3555,480,594.422391,2734,1
41.79194628,-87.73691366,3516,441,551.920218,2734,1
41.79511865,-87.73515097,3566,530,651.7276316,2695,1
41.85363937,-87.62182603,1388,460,564.1622932,926,0
41.83819303,-87.62030969,1762,425,513.0249774,1335,0
41.83833956,-87.63958892,1838,799,1004.107015,655,1
41.8392135,-87.64237201,1818,413,514.589594,848,2
41.83608829,-87.64075218,1892,745,946.1404286,680,1
41.8354063,-87.63920885,1854,739,931.159218,648,1
41.84080324,-87.64421782,1951,465,581.1598421,1448,1
41.8382772,-87.64446374,2014,445,541.8266767,1531,1
41.83786433,-87.64445094,1969,400,495.3990075,1531,1
41.84569099,-87.65758955,1976,480,601.6584286,1494,0
41.84333454,-87.66207388,2119,558,682.6807669,1559,0
41.84261928,-87.66057719,1954,393,478.5233459,1559,0
41.84289757,-87.65960457,1933,372,449.4330601,1559,0
41.84171384,-87.65479869,1818,282,341.187218,1534,0
41.8400912,-87.66188309,1845,219,260.7340902,1624,0
41.84042312,-87.66121165,1823,197,235.3872556,1624,0
41.83967812,-87.66153382,1826,200,238.0026316,1624,0
41.83278774,-87.68543083,2453,798,1012.029669,1486,1
41.66386435,-87.62146005,3579,426,511.7349248,2794,1
41.66789006,-87.63465554,4188,735,929.7526767,3046,1
41.66782845,-87.6394702,3883,430,530.8466767,3046,1
41.66598398,-87.64121522,3744,252,308.4253835,3085,1
41.67079453,-87.63873651,3798,390,480.9023459,3001,1
41.67151983,-87.63478311,4017,814,1047.982218,2814,1
41.67153392,-87.63358577,4035,876,1128.751346,2770,1
41.67035722,-87.63839037,3847,439,540.2311804,3001,1
41.82947936,-87.69113137,2434,412,509.2945564,1615,1
41.82801296,-87.69598315,2593,689,866.7675038,1684,1
41.83793963,-87.6383588,1952,691,876.8107594,1259,0
41.83136894,-87.65127439,1686,381,461.1728872,838,1
41.83718614,-87.65962966,2079,453,560.8225263,1624,0
41.84132529,-87.6359237,1816,741,933.0773158,1073,0
41.75564175,-87.60256071,2530,497,626.590594,1889,1
41.75966757,-87.60756658,2489,339,418.889218,1796,1
41.75767217,-87.60504873,2544,345,425.0507218,1845,1
41.75974234,-87.60447895,2561,362,450.8408421,1845,1
41.75836207,-87.60632159,2471,321,401.8363835,1796,1
41.78216967,-87.6500132,2148,438,548.618218,1318,1
41.77700746,-87.7815476,4712,358,432.0658045,3705,2
41.76147901,-87.71297759,3672,492,626.4175188,2704,1
41.74664801,-87.60904367,2516,696,884.7851278,1611,1
41.74406751,-87.61291186,2292,369,457.5823835,1608,2
41.81087401,-87.70253784,2426,846,1076.195917,1436,1
41.82357146,-87.61439339,2293,448,552.5126842,1843,0
41.81912307,-87.61400219,2027,945,1160.366481,840,0
41.81917368,-87.61239962,2071,989,1226.256459,840,0
41.82008205,-87.61230785,2531,606,750.7563534,1923,0
41.82010938,-87.61063893,2587,561,694.4911053,2024,0
41.82512313,-87.70324492,2834,456,563.1380526,2025,1
41.82194274,-87.70297324,2644,786,1004.295459,1714,1
41.80098657,-87.7080682,2407,995,1268.730729,1170,0
41.81031433,-87.71178698,3173,241,287.6153609,2930,0
41.74079672,-87.6939438,3598,810,1032.660677,2598,1
41.74203282,-87.54330205,3215,789,1000.257519,2424,0
41.78401336,-87.66464099,2285,503,636.745218,1559,1
41.8802281,-87.62702018,221,95,116.5498496,124,0
41.91488072,-87.76328233,3042,788,993.3302707,2111,1
41.81025611,-87.61849658,1763,591,706.9619173,930,0
41.80045435,-87.71539626,3746,710,910.9571353,3034,0
41.87165148,-87.62811358,710,371,442.1190977,337,0
42.00019064,-87.66252711,2795,363,429.652203,2190,0
41.99841306,-87.66122318,2880,448,553.6938045,2190,0
41.97084424,-87.66010128,2272,440,531.802218,1590,0
41.89210195,-87.65138689,993,481,590.1974812,270,0
41.71041791,-87.58503263,3871,475,602.6588571,3394,0
42.00429749,-87.66601448,3053,621,777.9542857,2190,0
41.70916599,-87.65914585,2940,544,675.2055639,2253,1
41.89771864,-87.66587709,1343,508,627.8158571,590,1
41.98153372,-87.80492686,2806,674,818.9362857,1890,0
41.99139632,-87.72978168,2995,633,788.1928872,2235,1
41.93050986,-87.71129044,1790,558,687.6914812,990,0
41.85970532,-87.64440472,1921,337,416.391782,1457,1
41.73926856,-87.71797681,3972,763,961.0641504,3019,1
41.71333665,-87.63966357,2898,530,656.7820601,2112,1
41.72926277,-87.64311686,2887,860,1097.416368,1717,1
41.72786512,-87.64247589,2881,525,660.2496767,2009,1
41.70913244,-87.55299489,3904,179,221.7560977,3436,1
41.72401763,-87.62410034,2137,425,522.1419323,1470,0
41.84877056,-87.63162634,1212,640,789.0433007,330,0
41.97215612,-87.71687786,3014,678,848.3349398,2080,1
41.95141558,-87.72477166,2343,751,921.4546917,1350,0
41.95987677,-87.72259143,2452,439,543.4723985,1871,1
41.94817669,-87.71913465,1767,265,322.115188,1260,0
41.9675392,-87.65244038,2549,717,902.1807744,1590,0
41.9323473,-87.71245498,1816,584,730.1556165,990,0
41.88944284,-87.71605341,2064,892,1100.608534,930,0
41.89010208,-87.71432759,2169,1038,1333.336226,993,1
41.89458169,-87.7123298,2322,421,516.0823985,1626,1
41.91847357,-87.71272676,2188,590,737.9074812,1398,1
41.92287284,-87.6441126,1506,440,555.8040301,876,1
41.91377243,-87.63902903,1640,738,923.4740977,660,0
41.90671814,-87.6334432,1196,534,673.0550526,420,0
41.88909989,-87.62880931,524,307,374.2808271,215,0
41.88601435,-87.62579458,367,300,371.2535714,65,0
41.87955704,-87.62363435,428,306,351.5967368,120,0
42.0172798,-87.68011412,3432,691,891.5443835,2527,1
41.9942609,-87.81171226,3519,1017,1287.418985,2250,1
41.99105289,-87.78978429,3110,822,1040.265233,2036,1
41.98779081,-87.7980994,3422,1036,1314.789977,2134,1
41.95612998,-87.72431965,2306,674,847.1504812,1447,1
41.96252657,-87.68306645,2907,645,797.8120677,2137,1
41.91868492,-87.67673631,1532,442,537.7804812,845,1
41.92160233,-87.73800157,2958,820,1048.490398,1845,1
41.92320967,-87.73560262,2765,687,874.2723985,1785,1
41.69264206,-87.63814722,3370,467,584.6598421,2647,1
41.69148249,-87.63932357,3412,509,634.8036767,2647,1
41.68669692,-87.65406287,4007,834,1044.370338,2850,1
41.6804942,-87.6453487,3952,573,729.382218,2990,1
41.69696995,-87.6373744,3370,591,741.7236767,2523,1
41.81921191,-87.62593891,1991,95,124.345,1894,0
41.8205246,-87.62888139,1977,339,413.4709699,1636,0
41.80737218,-87.63952104,1675,435,544.706218,835,1
41.78330853,-87.62959179,1686,514,638.7165564,930,0
41.78434049,-87.62794505,1919,747,941.101015,930,0
41.77836213,-87.62426412,1826,654,825.7901053,930,0
41.76109613,-87.61797054,2191,594,754.761594,1258,1
41.76291801,-87.61801049,2211,494,617.7264286,1258,1
41.74831593,-87.61848288,2133,691,879.4480526,1200,0
41.85983752,-87.71980575,2615,696,876.857188,1474,1
41.86933587,-87.74337057,2017,515,648.0003534,1260,0
41.87083393,-87.77168678,2854,775,996.301421,1521,1
41.87689252,-87.76869637,2510,699,876.6876165,1675,1
41.88243554,-87.77084671,2653,941,1205.62706,1470,0
41.86457224,-87.71151274,2151,788,980.4753158,1219,1
41.86426442,-87.68495149,2026,661,831.1745865,1154,1
41.86440185,-87.68679631,1944,672,848.5007895,1061,1
41.85976897,-87.66745167,1743,631,794.491812,870,0
41.86404107,-87.65385136,2062,391,468.6565263,1669,0
41.86572384,-87.65557364,1904,271,328.4825113,1631,0
41.85436665,-87.63122386,836,264,307.7715413,330,0
41.85494907,-87.63132456,974,402,478.6281504,330,0
41.85837233,-87.62986068,1014,270,323.8107143,742,0
41.84982812,-87.63057726,1155,583,718.3278797,330,0
41.85906567,-87.67498218,1943,831,1056.663895,870,0
41.85696249,-87.67719975,1904,642,806.3256842,1020,0
41.85892445,-87.65169412,2090,566,708.3815188,1457,1
41.87064195,-87.69132571,2047,647,814.7304436,1212,1
41.87350094,-87.70222986,1815,583,726.060391,990,0
41.8638615,-87.67249563,1966,378,489.6252105,1559,1
41.83893007,-87.63711179,2015,754,953.7439699,1259,0
41.83251087,-87.6364968,1391,639,805.9322556,510,0
41.83223874,-87.6368567,1368,616,776.1372556,510,0
41.71095838,-87.5412184,3899,543,680.9492331,3354,0
41.80548185,-87.64329912,1858,570,725.8928872,883,1
41.7935783,-87.63892898,1755,424,525.5168045,959,1
41.85990634,-87.71370893,2411,742,949.2493534,1474,1
41.85612959,-87.69179757,2781,356,460.6063233,2278,1
41.8533419,-87.67465021,1788,526,656.1610601,1020,0
41.85458909,-87.65066668,1624,586,711.9044962,726,1
41.85700652,-87.65854298,1928,466,580.8732256,1088,1
41.84203898,-87.65221161,2108,612,779.6564662,1494,0
41.8421867,-87.65334486,1745,249,309.088797,1494,0
41.85984449,-87.6625977,2044,932,1193.966977,870,0
41.81646033,-87.64269104,2418,417,509.4879474,1963,1
41.8194476,-87.64064559,1748,249,303.2643835,1099,1
41.72391939,-87.54782426,3435,580,736.4127293,2781,1
41.75171519,-87.58270211,2647,519,665.8779323,2126,0
41.80656242,-87.62235813,2106,934,1156.453045,930,0
41.99603285,-87.71703965,3357,527,650.5420677,2634,1
41.99452712,-87.71625739,3338,525,649.6722331,2617,1
41.99721673,-87.70630912,3549,598,728.4416616,2755,1
41.99321605,-87.70768326,3946,598,742.7606391,3059,1
41.98023676,-87.6724744,2794,655,828.4358045,1962,1
41.98207163,-87.67193704,2801,605,763.1086842,2019,1
41.98227685,-87.67340855,2915,719,907.5115188,2019,1
41.98307501,-87.66530151,2701,599,755.6134286,1860,0
41.95431869,-87.76917962,3046,562,698.8861053,2295,1
41.95429534,-87.77101471,3083,599,749.7278571,2295,1
41.95934962,-87.74785508,2522,780,961.0440752,1500,0
41.96048923,-87.66631949,2074,436,549.5469549,1461,1
41.95639535,-87.66555828,2134,577,727.4263684,1380,1
41.98342182,-87.74282497,3291,1184,1499.304639,1923,1
41.98352927,-87.73241405,2933,695,871.5434962,2111,1
41.98508869,-87.71041402,3194,520,648.4280226,2418,1
41.98574486,-87.7129233,3137,463,569.3564812,2418,1
41.984081,-87.71837787,3288,674,845.1153609,2418,1
41.99742892,-87.6941457,3544,305,368.2938045,3003,1
41.99501829,-87.6888838,3617,515,647.5998045,2866,1
41.99498059,-87.69132476,3768,523,641.4962481,3020,1
41.98704899,-87.7032622,3865,552,674.6401654,3024,1
41.9854056,-87.70076953,3985,816,1007.503361,2880,1
41.98576788,-87.70198506,3961,720,888.7853083,2952,1
41.98926377,-87.69844709,3461,363,443.4405564,2809,1
41.98927652,-87.69601614,3389,362,442.7385564,2738,1
41.99022382,-87.69391891,3290,263,316.1214662,2738,1
41.98768681,-87.69596467,3522,495,619.5585564,2738,1
41.98581414,-87.69711068,3665,567,726.5873835,2809,1
41.98424307,-87.70192491,3331,548,691.8662256,2623,2
41.93937988,-87.64116175,1823,365,436.7327368,1456,0
41.93934946,-87.64345842,1546,265,313.3264286,1109,1
41.9393612,-87.64226785,1555,226,264.0188045,1157,1
41.95331901,-87.67176441,2298,378,464.7808045,1647,1
41.95329489,-87.67349826,2864,612,739.0128421,2010,0
41.95336414,-87.67116031,2247,327,408.8173835,1647,1
41.9557246,-87.68086064,2459,416,516.002594,1860,1
41.93937064,-87.64168534,1856,398,479.8477368,1456,0
41.95262192,-87.6699354,2318,672,850.7693083,1390,1
41.9527389,-87.66823384,2168,427,515.8807218,1506,1
41.95664986,-87.70718291,2574,772,972.7027519,1666,1
41.95509584,-87.7040818,2839,663,829.0915639,1883,1
41.9550923,-87.70469111,2713,911,1149.419632,1666,1
41.95509305,-87.70285766,2815,639,810.6893985,1883,1
41.95487684,-87.69857525,2767,360,446.9878421,2224,1
41.9525856,-87.67668165,2426,398,496.601594,1755,1
41.9662425,-87.66290369,2542,710,872.1633383,1590,0
41.96627595,-87.65999026,2350,518,619.6750827,1590,0
41.96620751,-87.65063335,2648,260,316.6547218,2386,0
41.96195047,-87.65854683,2236,494,612.883406,1500,0
41.95989295,-87.65523337,2370,628,781.9103459,1500,0
41.95324943,-87.65007528,1970,468,588.0643459,1260,0
41.95491695,-87.65211506,1950,448,553.5446992,1260,0
41.93618168,-87.63758648,2116,658,826.1467744,1456,0
41.94820153,-87.64815578,1936,644,813.1791128,1050,0
41.9462007,-87.80550136,3808,656,831.1446466,2871,1
41.94509673,-87.80391769,3649,540,683.107188,2828,1
41.92101788,-87.78385538,3512,697,881.0556842,2315,1
41.93912895,-87.70376421,1943,458,564.5883534,1342,1
41.92400934,-87.70350856,1902,790,991.8023158,870,0
41.93287065,-87.68639777,1910,569,710.1461504,1150,1
41.92979809,-87.69423017,1920,537,660.7622406,1122,1
41.93550106,-87.70322945,2052,645,808.5454812,1136,1
41.93479491,-87.70352378,1981,618,776.3191504,1092,1
41.93499642,-87.70414036,1989,626,779.1120677,1092,1
41.92286563,-87.68960983,1573,471,585.4613985,965,1
41.92266179,-87.69037591,1641,539,670.0751053,965,1
41.92204466,-87.6895833,1548,493,609.8612331,918,1
41.93346667,-87.66214921,2133,596,741.1531429,1312,1
41.91565903,-87.63720785,1779,538,670.2267519,1239,0
41.65819272,-87.54018186,4783,237,288.1583835,4284,1
41.65639678,-87.54018539,4832,286,342.3730526,4284,1
41.76434594,-87.64114932,2384,697,888.2078045,1331,1
41.68260737,-87.66924207,3948,462,582.3371955,3163,1
41.91812614,-87.63719961,1736,235,282.1911203,1499,0
41.82384196,-87.68639286,2088,375,459.834,1360,1
41.82347476,-87.68686691,2550,286,340.6799624,2262,0
41.97986977,-87.77353675,3069,1057,1355.22415,1774,1
41.9856135,-87.78434779,2868,661,829.582406,1955,1
41.98391906,-87.78681871,2941,696,878.2064662,1993,1
41.96673462,-87.75658278,2742,775,987.1300226,1689,1
41.83119074,-87.61391725,1997,358,428.6145188,1637,0
41.76883753,-87.60919299,1916,231,279.9673835,1333,1
41.74978562,-87.62609467,1836,394,479.1481804,1200,0
41.71616258,-87.57523245,3109,222,269.6891429,2885,0
41.70208054,-87.65637328,2804,335,409.9106616,2326,1
41.67008821,-87.6191458,3421,389,479.0203007,2673,1
42.00187465,-87.67945369,3594,738,936.6558722,2620,1
41.67732429,-87.65406116,3835,354,443.4403835,3092,1
41.88696251,-87.63466147,798,529,660.9794887,267,0
41.74544411,-87.68977047,3644,639,810.2890526,2730,1
41.74398457,-87.70851884,4134,1102,1408.65888,2473,1
41.74852711,-87.71107526,3855,402,495.6194286,3118,1
41.75502599,-87.70867728,4200,731,930.4550526,3074,1
41.77018128,-87.72711673,4198,853,1090.568459,3015,1
41.77630915,-87.74854121,4249,779,987.3249925,3138,1
41.77747069,-87.75714567,4079,371,445.782015,3361,2
41.77577956,-87.76194529,4295,525,644.790015,3423,2
41.78778377,-87.78041791,5106,319,392.0252556,4252,1
41.79819781,-87.79725581,5017,709,902.9269248,4306,0
41.71465204,-87.67612043,5259,765,982.754218,4194,1
41.74280342,-87.66628383,3079,503,616.7586391,2255,2
41.73919228,-87.66406354,3006,372,447.4275113,2363,2
41.73251885,-87.65749767,3079,616,777.9884286,2032,1
41.71112054,-87.67132652,3939,930,1186.959165,2754,1
41.72401748,-87.65757637,2857,452,555.6932632,2195,1
41.71268746,-87.65465132,2832,346,422.2546767,2103,1
41.70673226,-87.65626837,2820,184,211.8642331,2253,1
41.76729202,-87.67481426,2778,487,607.5391804,1995,1
41.7747071,-87.67899948,3057,988,1257.414173,1929,1
41.66163109,-87.55047661,5485,393,499.7409323,4941,1
41.65641516,-87.545605,5343,754,947.304391,4327,1
41.65717539,-87.54145949,4802,256,301.1659474,4284,1
41.65637621,-87.5407868,4834,288,344.7130526,4284,1
41.69452071,-87.52550405,4013,312,389.7153835,3355,1
41.67498387,-87.64126075,3565,266,327.9273835,3043,1
41.69154974,-87.6628899,3041,343,415.2629323,2555,1
41.69125651,-87.66560573,3087,288,349.5690902,2656,1
41.74004825,-87.71305281,3876,765,973.1833007,2921,1
41.73939384,-87.72371368,3889,646,821.7278421,3053,1
41.73929735,-87.72947253,5238,741,929.396797,4187,1
41.74851839,-87.73036796,4301,484,594.8436767,3422,1
41.75027224,-87.72601562,4229,456,556.2724586,3378,1
41.75209228,-87.73050597,4008,617,769.3303609,3185,1
41.74328389,-87.72290296,4646,813,1030.612827,3623,1
41.77723021,-87.71152923,3241,465,577.7378045,2594,1
41.77681685,-87.70914576,3226,479,597.6230977,2565,1
41.78488878,-87.73608135,2569,857,1072.489977,1470,0
41.792877,-87.73479414,3426,390,477.9106767,2695,1
41.80301522,-87.74639416,3557,617,774.1961804,2775,1
41.80298751,-87.74853332,3617,653,826.743218,2799,1
41.79330494,-87.7949655,4602,332,412.9706316,4268,0
41.65799833,-87.60422426,3823,349,426.6703007,3115,1
41.68727784,-87.61150254,3463,528,655.6336842,2734,1
41.68198657,-87.61638822,3293,592,743.1431804,2402,1
41.81902719,-87.65957753,2594,767,985.4778421,1406,2
41.81656314,-87.65950125,3136,768,986.3049474,2203,1
41.73571043,-87.64909583,2498,365,446.2758045,1823,1
41.79641024,-87.69478956,2792,606,766.5610526,2025,1
41.79791043,-87.71563136,3421,688,879.456218,2392,1
41.82159801,-87.7428299,3181,550,696.4861429,2275,1
41.83164505,-87.69958903,2596,505,633.3980977,1684,1
41.82024275,-87.69828204,2876,398,498.7720075,2476,0
41.81455588,-87.69961387,3022,382,470.1253459,2638,0
41.82114045,-87.69831018,2674,397,487.3714436,1924,1
